ID_CJYP,DESC_CJYP,DIRECCION,CODPOSTAL,TELEFONO,X,Y,AGENCIA_NEW,ID_LOCALIDAD,RESPONSABLE,PROBIENESTAR,ESTADO,COMISIONVIGENTE,ENFERMERIA,PEDICURIA,AUTOCUIDADO,RECREATIVA
430,C JYP DE TIO PUJIO,CALLE B. MALDONADO 76 76 ,5936,,-63.35000,-32.28333,,"2,173",TALEI MIGUEL,1,1,1,0,0,0,0
431,C JYP JOSE LUIS SUPPO,CARLOS PELLEGRINI 640 357 ,5900,0358-155-082362,-63.23411,-32.41578,,"2,174",VEDELAGO OCTAVIO,1,1,1,0,0,0,0
432,ASOC JYP PROV Y NAC DE VILLA MARIA,BVRD ARGENTINO 1845 1845,5900,523453,-63.22805,-32.41296,,"2,174",FERNANDEZ JUAN,1,1,1,0,0,0,0
433,C JYP DE ASOC TRAB DEL ESTADO VILLA MARIA,SANTA FE 1559 1559,5900,0535-25506,-63.23848,-32.40732,,"2,174",ALESSIO DANTEOMULO,1,1,1,0,0,0,0
434,C DE JYP DE LA FABRICA MILITAR VILLA MARIA,BVRD.SARMIENTO 1173 ,5900,0353-4520367,-63.23607,-32.41785,,"2,174",,0,1,0,0,0,0,0
435,C JYP DE EMP DE COM DE VILLA MARIA,BUENOS AIRES  1345,5900,0535-4530980,-63.23293,-32.41384,,"2,174",ARAOZ DALMACIO,0,1,1,0,0,0,0
436,C JYP FRATERNALES,HIPOLITO YRIGOYEN 543 543,5900,4532500,-63.23887,-32.41729,,"2,174",BETTIOL RISIERI,1,1,1,0,0,0,0
437,C SUR PARA JYP NAC PROV Y MUNIC,MEJICO  618,5900,525760,-63.23293,-32.41384,,"2,174",BANCHIO  MATILDE,1,1,1,0,0,0,0
438,C JYP FERROV ARTURO M BAS VILLA MARIA,LEANDRO N ALEM 372 359 ,5900,,-63.24688,-32.40887,,"2,174",MORENO DAMIAN,1,1,0,0,0,0,0
439,FED CENTROS UNIDOS DEL INTERIOR DE LA PCIA DE CORDOBA (FE-CU-DI),LISANDRO DE LA TORRE 345 ,5900,0353-4520195/45,-63.23293,-32.41384,,"2,174",DAMIANI OSVALDO,0,1,1,0,0,0,0
440,CENTRO DE JYP DEL BARRIO LAS PLAYAS,ARTURO M.BAS 575,5900,(0353)-4536359,-63.23293,-32.41384,,"2,174",BOBO ORLANDO,1,1,1,0,0,0,0
441,C JYP DE VILLA NUEVA,BME. MITRE 955 197 ,5903,4912519,-63.25000,-32.43333,,"2,175",VIVAS ANTONIO,1,1,1,0,0,0,0
442,C JYP VILLA DEL PARQUE,CORDOBA  697,5903,491018,-63.25000,-32.43333,,"2,175",BENENATTI MARIA INES,1,1,1,0,0,0,0
443,C JYP DE SILVIO PELLICO,ITALIA 129,5907,874381,-62.92824,-32.26572,,"2,171",MARGARIA LADI TERESA,0,1,1,0,0,0,0
444,C JYP DE AVELLANEDA - DPTO ISCHILIN,CALLE PUBLICA S/N¦. 303 ,5212,21225,-64.22328,-30.59019,,"2,177",,1,,,,,,
445,C JYP DE CHUÐA,"CAPILLA""STO.DOMINGO""  291 ",5218,,-64.66667,-30.46667,,"2,179",,1,,,,,,
446,C JYP NAC FERROV Y DEMAS LEYES PREV,SANTA FÉ/S MARTIN SN  ,5200,20845,-64.33333,-30.43333,,"2,182",,0,,,,,,
447,C INTEGRAL DE JYP DE DEAN FUNES,BELGRANO  383 ,5200,,-64.33333,-30.43333,,"2,182",MALDONADO JULIAN,1,1,1,0,0,0,0
448,CTRO. DE JYP. RAMON CARRILLO,AV. ARGENTINA 271,5200,0351-156578475,-64.33333,-30.43333,,"2,182","RODRIGUEZ, PEDRO PABLO",1,1,1,0,0,0,0
449,C JYP DEL DEPARTAMENTO ISCHILIN,LAVALLE  263,5200,03521-421085/42,-64.33333,-30.43333,,"2,182",COMBA RODOLFO,1,1,1,0,0,0,0
450,C JYP DE QUILINO,MARIANO MORENO 48 48  ,5214,498988,-64.51667,-30.21667,,"2,196",LESCANO OSVALDO,1,1,1,0,0,0,0
451,ASOC DE JYP DE ALEJANDRO,AV. EDUARDO DUFFY 102 102,2686,4980682,-63.71667,-33.36667,,"2,202",DALMAU ANTONIO,1,1,1,0,0,0,0
452,C JYP DE BENGOLEA,ARGENTINA Y COLON  289,5807,0353-4873319,-63.60000,-33.03333,,"2,205",MEICHTRI ADOLFINA,1,1,1,0,0,0,0
453,C JYP DE CARNERILLO,E. CLISCAGNE 65 65,5805,0358-4883244,-64.03333,-32.91667,,"2,379",RIVERA FELIPA,1,1,1,0,0,0,0
454,C JYP DE CHARRAS UNION DE TODOS,COLON 429 305 ,5807,4885125,-64.03333,-33.03333,,"2,206",TAPPARELLI ENRIQUE,1,1,1,0,0,0,0
455,C JYP DE GENERAL CABRERA,12 DE OCTUBRE  335,5809,0353-4930228,-63.86667,-32.81667,,"2,208",DEDOMINICCI EDGARDO,1,1,1,0,0,0,0
456,ASOC MUTUAL DE JYP DE GENERAL DEHEZA,ENTRE RIOS 57 57,5923,0358-4950636,-63.75000,-32.75000,,"2,209",BERTEA ALVI,1,1,1,0,0,0,0
457,C JYP DE HUANCHILLA,V.SARFIELD Y E. DOMINGUEZ  S/N,6121,,-63.58333,-33.66667,,"2,210",MAGRIS OLGA,1,1,1,0,0,0,0
458,C JYP DE LA CIUDAD DE LA CARLOTA,PABLO GUZMAN 994 104 ,2670,03584-421255,-63.30000,-33.43333,,"2,211",MANZO IRMA,1,1,1,0,0,0,0
459,C JYP DE LOS CISNES,SANTIAGO DEL ESTERO  131,2684,,-63.46667,-33.40000,,"2,212",TONELLI JOSE,1,1,1,0,0,0,0
460,C JYP DE OLAETA,COLON  S/N,5807,,-63.86667,-33.05000,,"2,215",MIGLIORE LIDIA,1,1,1,0,0,0,0
461,CENTRO DE JYP DE REDUCCION,LIC. PEDRO GUZMAN 405 326 ,5803,0358-4884059/48,-63.83333,-33.20000,,"2,221",GERMANETTI OLGA,1,1,1,0,0,0,0
462,C JYP DE SANTA EUFEMIA,PELLESCHI  426,2671,03584-491335,-63.19583,-33.16564,,"2,667",MARQUEZ  EBELIA,1,1,1,0,0,0,0
463,C JYP DE UCACHA,MISIONES  154,2677,90223,-63.50000,-33.03333,,"2,220",PERESSUTTI FRANCISCO,1,1,1,0,0,0,0
464,C JYP CAMILO ALDAO,BUENOS AIRES 1020 301 ,2585,461293,-62.10000,-33.11667,,"2,224",GRAMAGLIA ELSO,1,1,1,0,0,0,0
465,C JYP PROGRESO,FACUNDO QUIROGA 543 543,2645,492970,-62.25000,-33.25000,,"2,225",FALISTOCCO OSVALDO,0,1,1,0,0,0,0
466,C JYP DE CAVANAGH,BELGRANO Y MITRE 486 486,2625,03468-491076/83,-62.33333,-33.48333,,"2,227",BORDONI GUILLERMO,0,1,1,0,0,0,0
467,C JYP DE COLONIA ITALIANA,I. MALVINAS Y M JUAREZ  S/N,2645,03468-422601,-62.16667,-33.31667,,"2,249",FRANCO RAMON,0,1,1,0,0,0,0
468,C JYP CORRAL DE BUSTOS,AV. ITALIA 398 398,2645,21891,-62.16667,-33.28333,,"2,230",EMILIOZZI GLAGYS,1,1,1,0,0,0,0
469,ASOC DE JYP DE CRUZ ALTA,BELGRANO 1269,2189,03467-421568,-61.81667,-33.01667,,"2,231",ZANIOLO ERNESTO ALEJANDRO,0,1,1,0,0,0,0
470,C JYP DE GRAL BALDISSERA,ENTRE RIOS 350 350,2583,03468-434042,-62.31667,-33.11667,,"2,233",DELLA LIBERA JUAN CARLOS,0,1,1,0,0,0,0
471,C JYP DE GRAL ROCA,BVRD. AVELLANEDA  746,2592,03472-492532,-61.91667,-32.73333,,"2,234",RODRIGUEZ  CARLOS JORGE,1,1,1,0,0,0,0
472,C JYP DE GUATIMOZIN,BUENOS AIRES 572 572 ,2627,495306,-62.45000,-33.46667,,"2,235",PAGNANELLI ANTONIO,1,1,1,0,0,0,0
473,C JYP DE INRIVILLE,LIBERTAD  149,2587,80482,-62.23333,-32.95000,,"2,236",CECI LUIS,0,1,1,0,0,0,0
474,C JYP DE ISLA VERDE,CORDOBA 146 146,2661,03468-496136,-62.40000,-33.25000,,"2,237",ELDO CENTANNI,1,1,1,0,0,0,0
475,C JYP DE LEONES,RIVADAVIA 977 977,2594,03472-481196,-62.30000,-32.66667,,"2,240",CESANO INDOLFO,1,1,1,0,0,0,0
476,C JYP DE LOS SURGENTES,VICTOR HUGO 485 485,2581,03467-495268,-62.03333,-32.98333,,"2,242",FRANCISCO DESSENA,0,1,1,0,0,0,0
477,C JYP DE MARCOS JUAREZ,HIPOLITO IRIGOYEN  1378,2580,,-62.11667,-32.70000,,"2,243",OLIVA JUAN CARLOS,1,1,1,0,0,0,0
478,CTRO. DE VET. DE GUERRA ISLAS MALVINAS MARCOS JUAREZ,S. DEL ESTERO Y S MARTIN 114,2580,,-62.11667,-32.70000,,"2,243",BRION CARLOS,0,1,1,0,0,0,0
479,ASOC MUTUAL DE JYP DE MONTE BUEY,MAIPU 325 325,2589,70115,-62.45000,-32.91667,,"2,244","RUANI, ENRIQUE",0,1,1,0,0,0,0
480,C JYP DE SAIRA,SAN MARTIN  440 ,2525,0472-93088,-62.10000,-32.40000,,"2,246",ZARICH ELENA,1,1,1,0,0,0,0
481,C JYP DE CIENAGA DEL CORO,CESAR MANUEL VERA S/N ,5289,,-65.28333,-31.03333,,"2,254",AYLLON  PEDRO DANIEL,1,1,1,0,0,0,0
482,C JYP NAC SAN CARLOS MINAS,SAN MARTIN      S/Nº  176 ,5291,03542-491053,-65.10000,-31.18333,,"2,272",CEBRERO JORGE RIC,1,1,1,0,0,0,0
483,C JYP CHANCANI,CABINA PUBLICA  S/N,5871,85-800,-65.43333,-31.41667,,"2,279",SIPRIANO AGUSTO,1,1,1,0,0,0,0
484,C JUB DE VILLA POCHO,SIN NOMBRE  235 ,5299,90202,-65.28333,-31.48333,,"2,291","OVIEDO, GERVACIO",1,1,1,0,0,0,0
485,C JYP DE SALSACATE,PASAJE LA TERMINAL  S/N  ,5295,,-65.10000,-31.31667,,"2,292",BAZAN  MARIA MAGDALENA,1,1,1,0,0,0,0
486,GRUPO AMISTAD,CORRIENTES 387 ,5184,81083,-64.53333,-30.86667,,"2,320",,0,,,,,,
487,C JPYR DE BIALET MASSE SUNCHO HUACO,SAN MARTIN 702 21  ,5158,92238,-64.46667,-31.30000,,"2,317",,1,,,,,,
488,CLUB DE ABUELOS DE CAPILLA DEL MONTE,DEAN FUNES 572 ,5184,81109,-64.53333,-30.86667,,"2,320",,0,,,,,,
489,CENTRO UNIDO DE JYP DE CAPILLA DEL MONTE,GENERAL PAZ 368 46  , 5184,481109,-64.53333,-30.86667,,"2,320",,1,,,,,,
490,C JYP DE COSQUIN,SAN JUAN  940,5166,52574,-64.46667,-31.23333,,"2,326",LLANES  MIGUEL ANGEL,1,1,1,0,0,0,0
491,UNION DE CTROS DE JYP DE LOS VALLES PUNILLA-TRAS LA SIERRAS Y CRUZ DEL ,SAN JUAN 940 ,5166,03541-450638,-64.46667,-31.23333,153,"2,326","LLANES, MIGUEL ANGEL",0,1,1,0,0,0,0
492,C JYP ,AV.SAN MARTIN  11922,5174,03548-429943,-64.51667,-31.06667,,"2,338",SOBERANO RODOLFO,1,1,1,0,0,0,0
493,C JYP NAC Y PROVINC DE LA CUMBRE,DEAN FUNES Y ROSEMBERT  S/N ,5178,03548-459932,-64.50000,-30.98333,,"2,342",URCOLA SUSANA,1,1,1,0,0,0,0
494,C JYP NAC PROV Y MUNC DE LA PEDANIA,CAPITAL FEDERAL 120 120,5172,29866,-64.50000,-31.08333,,"2,343","DE LA BARRERA, HUGO",1,1,1,0,0,0,0
495,C JYP NAC Y PROV DE LOS COCOS,AV..CECILIA  GRIERSON  84  ,5182,92090,-64.50000,-30.93333,,"2,347",GONZALEZ JUANA,1,1,1,0,0,0,0
496,C JYP EDAD DORADA DE SAN ANTONIO DE ARREDONDO,HEROES DE MALVINAS 882 882,5153,03541-496757,-64.53333,-31.46667,,"2,355",DEL MORAL MANUEL,1,1,1,0,0,0,0
497,C JYP DE SAN ESTEBAN,COSTANERA NORTE S/N  115 ,5182,94038,-64.53333,-30.91667,,"2,357",DE BENEDETTI ROBERTO,1,1,1,0,0,0,0
498,C JYP NAC PROV RENACIMIENTO,PADRE ANTONIO ASILIS  152,5149,440574,-64.48333,-31.35000,,"2,360",MARIO ANTONIO JAIME,1,1,1,0,0,0,0
499,C JPYR DE SANTA MARIA DE PUNILLA,PROGRESO 2443 56  ,5164,03541-480964,-64.46667,-31.28333,,"2,361",GALINDEZ FLORENTINO,1,1,1,0,0,0,0
500,C JYP DE LA ASOC DE TRABAJADORES DEL ESTADO SECCIONAL SANTA MARIA,CETRANGOLO Y BELGRAN  309 ,5164,,-64.46667,-31.28333,,"1,937",GARCIA JULIO HUGO,1,1,1,0,0,0,0
501,CLUB DE LOS ABUELOS DE TANTI,BELGRANO 648 156 ,5155,03541-498442,-64.60000,-31.36667,,"2,362",EZEYZA MIRTA,1,1,1,0,0,0,0
502,C MUT DE JYP DE VALLE HERMOSO-CASA GRANDE,LIBERTAD 256,5168,(0351) - 155437,-64.50000,-31.11667,,"2,365",ALIENDO  RAMONA JUSTINA,1,1,1,0,0,0,0
503,CENTRO DE JPYR ,ALSINA 148 148,5168,(03548)-470212.,-64.50000,-31.11667,,"2,365",FARIAS MARIA ERMELINDA,1,1,1,0,0,0,0
504,C JYP DE VILLA CARLOS PAZ,AV. LIBERTAD 301 301,5152,25234,-64.51667,-31.41667,,"2,367",GIACUMINO SILVIO,1,1,1,0,0,0,0
505,C JYP EL LAGO,PELLEGRINI 154  ,5152,26410,-64.51667,-31.41667,,"2,367",GUTIERREZ MIRTA,1,1,1,0,0,0,0
506,COOPERATIVA DE CONSUMO PARA JYP. VILLA CARLOS PAZ LIMITADA,LISANDRO DE LA TORRE   L. 99 ,5152,03541-426158,-64.51667,-31.41667,,"2,367",,0,,,,,,
507,C JYP LAS TRES COMUNAS,LOS OLMOS 151 348 ,5152,03541-494024,-64.53333,-31.40000,,"2,368",ALAS MARIA AURORA,1,1,1,0,0,0,0
508,C SOCIAL JYP DE VILLA GIARDINO,ADA GIONO DE MICONO 584,5176,03548-491737,-64.48333,-31.03333,,"2,370",PELLEGRINI LETICIA,1,1,1,0,0,0,0
509,C JYP DE ICHO CRUZ,URUGUAY S/N ,5153,03541-95699,-64.56667,-31.48333,,"2,339",DELROSSI YOLANDA,1,1,1,0,0,0,0
510,C JYP NAC DE LA PARA,CORDOBA Y RIVADAVIA  ,5137,03575-491276,-63.00000,-30.88333,,"2,450",PEIRETTI EDITH,1,1,1,0,0,0,0
511,C JYP NAC MARCELINO GARCIA (PAMI),J. V.GONZALEZ   S/N  ,5257,22063,-63.53333,-30.55000,,"2,451",MANSILLA DEMETRIO,1,1,1,0,0,0,0
512,C JYP NAC DE LA PUERTA,O. TREJO 401 401,5137,03575-422221/9.,-63.25000,-30.90000,,"2,452",BUZZINI LELIA,1,1,1,0,0,0,0
513,C JYP DE MONTECRISTO,AV. SARMIENTO 315 202 ,5125,491-7075,-63.95000,-31.35000,,"2,456",GUZZONI OSCAR,1,1,1,0,0,0,0
514,C JYP DE OBISPO TREJO,SAN MARTIN 362 129 ,5225,03575-497918,-63.41667,-30.76667,,"2,459",,1,,,,,,
515,C DE JYP. SAN ANTONIO,BELGRANO  816,5225,,-63.41667,-30.76667,,"2,459",SETTEMBRINO MARIO BAUTISTA,1,1,1,0,0,0,0
516,C JYP DE PIQUILLIN,ALMIRANTE BROWN S/N,5125,03574-494036/49,-63.76667,-31.30000,,"2,461",STRUMIA  ANA ROSA JUANA,0,1,1,0,0,0,0
517,C JYP DE RIO PRIMERO,JUAN XXIII (ESQ CORRIENTES) S/N,5127,03574-420243,-63.63333,-31.33333,,"2,469",GOMEZ NORBERTO,1,1,1,0,0,0,0
518,C JYP NAC DE SANTA ROSA DE RIO PRIMERO,RIVADAVIA 1064 110 ,5133,80598,-63.31667,-31.23333,,"2,432",,1,,,,,,
519,C JYP DE VILLA FONTANA,AV. SAN MARTIN  S/N?  S/N ,5137,94-130,-63.11667,-30.88333,,"2,472",MOLINSA DOMINGA,1,1,1,0,0,0,0
520,C JYP DE SEBASTIAN ELCANO,ANDRES CHAZARRETA ESQ 9 D JULIO ,5231,03522-498059/49,-63.60000,-30.13333,,"2,496",ROMERO CARMEN,1,1,1,0,0,0,0
521,C JYP DE VILLA DE MARIA,LA CAUTIVITA 750 750,5248,,-63.58333,-29.93333,,"2,479","LENCINA, NELIDA",1,1,1,0,0,0,0
522,ASOC DE JYP NAC Y DE LA 3° EDAD DE CALCHIN OESTE,RAFAEL OBLIGADO Y EST. DEL CAMPO S/N ,5969,03532-495002,-63.23691,-31.87284,,"2,500",GARINO  EDEL,0,1,1,0,0,0,0
523,"C CIVICO UNION,PAZ Y HONESTIDAD JYP AGREMIADOS DE CARRILOBO",AV. GRAL. ROCA 439 439,5915,94079,-63.11667,-31.88333,,"2,502","PORCARI, ELBIO",1,1,1,0,0,0,0
524,C JYP DE COLAZO,ADALGISA  664,5965,493247,-63.40000,-31.96667,,"2,503",MOZZARECHIA  EMMA,1,1,1,0,0,0,0
525,ASOC JYP COSTA SACATE,BULEVARD CORDOBA  S/N ,5961,03572-495006,-63.75000,-31.65000,,"2,505",LAUBER BILMA CRISTINA,1,1,1,0,0,0,0
526,C JYP DE LAGUNA LARGA,RIOJA 452 452  ,5974,03572-480801,-63.80000,-31.78333,,"2,508",GONZALEZ CARLOS,1,1,1,0,0,0,0
527,C JYP LUIS DE SALVO DE LAS JUNTURAS,VELEZ SARFIELD  190,5965,03532-492225,-63.45000,-31.83333,,"2,510",FERRANTI  ITALO,0,1,1,0,0,0,0
528,C JYP DE LUQUE,JUAN XXIII  1095,5967,480359,-63.36667,-31.65000,,"2,512",GHIBAUDO  NESTOR MIGUEL,1,1,1,0,0,0,0
529,C JYP DE MANFREDI,VIRGINIA YANIS   s/n,5988,493993,-63.75000,-31.85000,,"2,513",LOPEZ ELVIRA,1,1,1,0,0,0,0
530,ASOC JYP DE MATORRALES,"LEON,ESTEBAN S/N",5965,93067,-63.51667,-31.71667,,"2,514",MAIDANA ILDA MARGARITA,1,1,1,0,0,0,0
531,C JYP NAC DE ONCATIVO,LA TABLADA 830 116 ,5986,455872,-63.68333,-31.91667,,"2,515",,1,,,,,,
532,C JYP NAC PROV MUNICIP DE ONCATIVO,SAN MARTIN 549 ,5986,,-63.68333,-31.91667,,"2,515",,0,,,,,,
533,C JYP NAC Y PROV ALADINO BIANCHI,PEDERNERA esq SARMIENTO  274 ,5960,461460,-63.68333,-31.91667,,"2,515",GALLIANO ERMELINDA TERESA,1,1,1,0,0,0,0
534,C JYP AUGUSTO POLLINI,GENERAL PAZ 1054 1054,5972,03572-471564/47,-63.88333,-31.68333,,"2,516",CARABANTE ALBERTO,0,1,1,0,0,0,0
535,AGRUP JYP NAC DE POZO DEL MOLLE,RIVADAVIA 168 168,5913,83365,-62.93333,-32.01667,,"2,519",BORDESE OLCEN,1,1,1,0,0,0,0
536,"CIRCULO DE J, P, 3¦ EDAD Y VET DE GUERRA , V¦ DEL ROSARIO Y ZONA",RIOJA 745,5961,(03573)-422473,-63.61667,-31.61667,,"2,520",TORAZZA TELMO,1,1,1,0,0,0,0
537,C JYP DE RIO SEGUNDO,SAN JUAN  829,5960,03572-422214,-63.91667,-31.65000,,"2,521",PEDRO ISMAEL  RIOS,1,1,1,0,0,0,0
538,C JYP DE SANTIAGO TEMPLE DTO RIO SEGUNDO,INT NATALIO MONINA 1070 282 ,5125,,-63.43015,-31.49071,,"2,522",ROGGERO HECTOR,1,1,1,0,0,0,0
539,ASOC JYP DE VILLA DEL ROSARIO,SALTA 770 91  ,5963,03573-423398,-63.46667,-31.58333,,"2,523",SANCHEZ DIEGO,1,1,1,0,0,0,0
540,C JYP DE CALCHIN,SANTA TERESA Y COLON  S/N,5969,497122,-63.20000,-31.76667,,"2,499",ORTEGA  ANGEL EUGENIO,0,1,1,0,0,0,0
541,C JUB DE AMBUL,FRAY LUIS BELTRAN S/N  S/N,5299,,-65.06667,-31.48333,,"2,525",PEREYRA NOLBERTO,1,1,1,0,0,0,0
542,C JRYP HORAHUCANO,RUTA 145   S/N°  24  ,5885,99136,0.00000,0.00000,,,BUSTOS OSVALDO,1,1,1,0,0,0,0
543,C MUTUAL JYP MINA CLAVERO,LA PIEDAD  1476,5889,70379,-65.01667,-31.71667,,"2,538",FERNANDEZ AMERICO,1,1,1,0,0,0,0
544,C JYP RET DE NONO,REMEDIOS DE ESCALADA S/N  S/N,5887,498049,-65.00000,-31.80000,,"2,540",BABY GREGORIO,1,1,1,0,0,0,0
545,C JYP SAN PEDRO,PEDRO G. GUTIERREZ  S/N,5871,03544-424735,-65.21667,-31.93333,,"2,554",MERCADO FERMIN,1,1,1,0,0,0,0
546,C JYP SAN VICENTE,JUAN D. PERON  S/N,5871,,-65.43333,-31.83333,,"2,548",OVIEDO  VILMA LEONOR,1,1,1,0,0,0,0
547,C JYP DE VILLA CURA BROCHERO,SALTA  85  ,5891,470157,-65.01667,-31.70000,,"2,553",LOPEZ  IGNACIA,1,1,1,0,0,0,0
548,C JYP DE VILLA SARMIENTO,TUCUMAN 260 260,5871,03544-424238,0.00000,0.00000,,"2,554",REYNOSO MARIA ENRIQUETA,1,1,1,0,0,0,0
549,C JYP EL AGUARIBAY,Bº EL PORVENIR  201 ,5885,99031,-64.98333,-31.90000,,"2,563","GERSON, ROSA",1,1,1,0,0,0,0
550,C JPYR UNION Y ESPERANZA,"SAN JUAN, ESQ. ESQUIU  S/N",5879,96104,-65.06667,-32.21667,,"2,558",GONZALEZ JOSE UBALDO,1,1,1,0,0,0,0
551,C JYP DE LAS TAPIAS,CALLE PUBLICA S/N S/N,5885,03544-494660,-65.07304,-31.96257,,"2,561",AGUIRRE MA TERESA,1,1,1,0,0,0,0
552,CTRO UNIDOS CHAMPAQUI DE LA TERCERA EDAD,CENTRO CIVICO - PUBLICA S/N,5875,,-65.03333,-32.05000,,"2,578",MURUA DELFINA,1,1,1,0,0,0,0
553,C JYP DE SAN JOSE,REGINO LOPEZ  S/N,5871,,-65.33333,-31.95000,,"2,573",GOMEZ ANIBAL ALBERTO,1,1,1,0,0,0,0
554,C JYP DE VILLA DE LAS ROSAS,20 DE SETIEMBRE S/N  S/N,5885,03544-494574,0.00000,0.00000,,,OLMEDO ALBERTO,1,1,1,0,0,0,0
555,CENTRO DE JRYP  VILLA DOLORES,LIBERTADOR URQUIZA 60 60,5870,03544-429873,-65.19229,-31.94648,,"2,576","GAZZIA, LUIS",1,1,1,0,0,0,0
556,ESCUELA DE LA AMISTAD C CULT RECRE Y DE LA 3ERA EDAD,REMEDIOS DE ESCALADA 153 ,5870,20275,-65.19266,-31.94587,,"2,576",,0,,,,,,
557,CENTRO JUSTICIALISTA DE JP Y R TINKUNACO,HIPOLITO IRIGOYEN 291,5870,03544-422288/49,-65.20000,-31.95000,,"2,576",PINEDA ROBERTO,1,1,1,0,0,0,0
558,C JYP DE ALICIA,9 DE JULIO    S/N,5949,03533-496101/49,-62.46667,-31.95000,,"2,579",CABALLERO J. CARLOS,1,1,1,0,0,0,0
559,C JYP DE ALTOS DE CHIPION,MITRE 544 544,2417,93019,-62.33333,-30.95000,,"2,580",PEREZ YILSEN,1,1,1,0,0,0,0
560,C JYP CIRCUITO ARROYITO,9 DE JULIO 552,2434,03576-421057,-63.05000,-31.43333,,"2,581",MARTINEZ  ARNALDO,1,1,1,0,0,0,0
561,C JYP DE BALNEARIA ASOCIACION CIVIL,BVRD JORGE BOSCO  49,5141,420183,-62.68333,-31.00000,,"2,582",ROULLIEN  JOSE,1,1,1,0,0,0,0
562,ASOC CIVIL C JYP DE BRINKMANN,DR PITT FUNES 1044 1044,2419,03562-480934,-62.03333,-30.86667,,"2,583",ROMANO JOSE,1,1,1,0,0,0,0
563,C JYP CIRCUITO LA TORDILLA,MIGUEL VAUDAGNA 344,2435,03576-496075,-63.06667,-31.26667,,"2,588",BROCHERO OSVALDO,0,1,1,0,0,0,0
564,C JYP DE COLONIA MARINA,25 DE MAYO  360,2424,03564-494095,-62.35000,-31.23333,,"2,590",VASALLO  LUCIA TERESA,0,1,1,0,0,0,0
565,C DE JYP COLONIA PROSPERIDAD,9 DE JULIO S/N°  ,2423,03564-491010,-62.36667,-31.61667,,"2,591",LEYENDECKER EMILIO,0,1,1,0,0,0,0
566,C JYP COLONIA SAN BARTOLOME,25 DE MAYO 821 821,2426,96041,-62.71667,-31.53333,,"2,592",FERREYRA ERNESTO LEDIO,1,1,1,0,0,0,0
567,C JYP DE COLONIA VIGNAUD,INDEPENDENCIA 510 510,2420,03564-450901/95,-61.96667,-30.85000,,"2,596",BURATTO VICTOR,1,1,1,0,0,0,0
568,ASOC CIVIL C JYP DE LAS CAJAS NAC DE DEVOTO,ITALIA 255 255,2424,481244,-62.31667,-31.41667,,"2,599",GREGORIO MADERA,1,1,1,0,0,0,0
569,C JYP EL ARAÑADO,DR. ANGEL MIGUEL MUNOZ  430,5947,93179,-62.88333,-31.75000,,"2,600",BARETTA ANTONIO,1,1,1,0,0,0,0
570,C JYP EL FORTIN,CATALINA DE BRUERA 177 177,5951,94135,-62.31667,-31.96667,,"1,828","CHIARLO, EDIO",1,1,1,0,0,0,0
571,C JYP EL TIO,25 DE MAYO 634 315 ,2432,,-62.83333,-31.38333,,"1,830",CAMISASSA NEMECIA,1,1,1,0,0,0,0
572,ASOC CIVIL C JYP NAC DE FREYRE,SARMIENTO 690 690,2413,03564-461479,-62.10000,-31.16667,,"1,831","PERETTI, OLINDO",1,1,1,0,0,0,0
573,C JYP NAC CIRCUITO LA FRANCIA,24 DE SEPTIEMBRE  565,2426,03564-471495,-62.63333,-31.41667,,"1,837", TERESITA  PAIRONE,0,1,1,0,0,0,0
574,ASOC CIVIL C JYP DE LA PAQUITA,GUEMES  536,2417,03562-495204,-62.20000,-30.90000,,"1,838",FASSI AGUSTIN C.,1,1,1,0,0,0,0
575,C JYP DE LAS VARAS,GABRIELA MISTRAL  S/N,5941,,-62.61667,-31.80000,,"1,839",GIUSTA  JUAN CARLOS,1,1,1,0,0,0,0
576,C UNION DE JYP LAS VARILLAS,9 DE JULIO  32,5940,421206,-62.71667,-31.86667,,"1,840",SALVE ALEJANDRO,1,1,1,0,0,0,0
577,C JYP DE MARULL,SAENZ PE¿A  456,5139,03563-492231,-62.81667,-30.96667,,"1,842",ABRATTE  ATILIO PAULINO ,1,1,1,0,0,0,0
578,C JYP DE MIRAMAR,ESQUIU Y HIPOLITO YRYGOYEN  95,5143,493176,-62.65542,-30.94057,,"1,843","MIRANDA, ELSA",1,1,1,0,0,0,0
579,C JYP DE MORTEROS,OLMOS 109 109,2421,03562-424256,-62.00000,-30.71667,,"1,845",BARGIANO BAUTISTA,1,1,1,0,0,0,0
580,ASOC JYP NAC DE PORTENA,JOSE INGENIEROS 205 205,2415,50142,-62.06667,-31.03333,,"1,851",CANDELERO ELIO,1,1,1,0,0,0,0
581,C JYP DE SACANTA,BELGRANO  667,5945,03533-492042,-63.05000,-31.66667,,"1,853",ACOSTA IGNACIO GUILLERMO,1,1,1,0,0,0,0
582,CASA DEL JUBILADO ASOC CIVIL,AV JUAN DE GARAY 2223 2223,2400,23625,-62.08901,-31.42087,,"1,856",MOINE ORESTE,1,1,1,0,0,0,0
583,C JYP CATEDRAL,LOPEZ Y PLANES  1791,2400,24067,-62.08333,-31.45000,,"1,856",ESQUIVEL RAMON,1,1,1,0,0,0,0
